Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
AIMT,"Aimmune Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,18.68,1194000000.0,nan,-6.0,-0.14,nan,4.6,nan,-4.31,0.0,0.0,-39.0,-73.63,nan,nan,nan,nan,-218340000.0,-3.62,nan,283170000.0,4.53,50870000.0,19.85,7.65,4.1,-175190000.0,-105360000.0,0.53,62490000.0,nan,nan,nan,nan,nan,0.0
ATSG,"Air Transport Services Group, Inc",Transportation,Air Freight/Delivery Services,n/a,23.95,1450000000.0,27.24,16.29,36.32,1.4,3.68,2.71,8.08,7.33,13.43,4.15,18.73,1040000000.0,17.66,nan,377520000.0,348740000.0,0.9,42.7,49410000.0,0.84,1460000000.0,372.89,0.99,6.64,336580000.0,-26350000.0,0.38,59350000.0,nan,nan,nan,nan,nan,0.0
AIRG,"Airgain, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,2016,12.55,131906000.0,nan,42.29,4.45,2.11,2.75,1.42,69.94,-1.83,-0.07,-0.05,-2.51,62430000.0,6.53,nan,26510000.0,1270000.0,-0.12,nan,32890000.0,3.39,nan,nan,6.75,4.76,2330000.0,2680000.0,1.94,10060000.0,nan,nan,nan,nan,nan,0.0
AKAM,"Akamai Technologies, Inc.",Miscellaneous,Business Services,1999,82.27,13778000000.0,39.72,17.9,1.67,5.01,4.15,5.02,18.16,12.78,17.39,6.06,10.55,2750000000.0,16.62,nan,1760000000.0,760480000.0,2.1,99.4,1120000000.0,6.82,1280000000.0,38.94,3.19,20.08,977170000.0,486760000.0,0.38,163860000.0,nan,nan,nan,nan,nan,0.0
AKTX,Akari Therapeutics Plc,Health Care,Major Pharmaceuticals,n/a,2.1,33344000.0,nan,-7.48,nan,nan,26.23,nan,-1.42,0.0,0.0,-66.95,-201.47,nan,nan,nan,nan,-18340000.0,-1.137,nan,6150000.0,0.39,nan,nan,1.13,0.08,-17950000.0,-12350000.0,1.85,15860000.0,nan,nan,nan,nan,nan,0.0
AKCA,"Akcea Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017,20.64,2051000000.0000002,nan,-18.74,-0.16,9.69,5.27,7.99,-10.1,-79.88,-81.36,-30.25,-63.16,211580000.0,2.42,nan,-73990000.0,-167360000.0,-2.03,nan,321790000.0,3.47,16320000.0,4.2,6.61,4.2,-107530000.0,-118460000.0,1.55,92770000.0,nan,nan,nan,nan,nan,0.0
AKBA,"Akebia Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,4.02,478524000.0,nan,-5.88,nan,2.04,0.84,1.45,-1.93,-82.14,-79.82,-17.54,-50.45,234480000.0,3.12,nan,-84810000.0,-175400000.0,-2.563,nan,168040000.0,1.43,35980000.0,6.35,1.71,4.84,-215090000.0,-178460000.0,2.09,117860000.0,nan,nan,nan,nan,nan,0.0
AKER,Akers Biosciences Inc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2014,0.4228,5214000.0,nan,nan,nan,2.64,1.05,0.37,-0.1,0.0,-398.87,-49.64,-120.93,1980000.0,0.17,nan,nan,-7690000.0,-0.836,nan,4750000.0,0.38,nan,nan,2.87,0.4,-7470000.0,-3460000.0,-1.53,12500000.0,nan,nan,nan,nan,nan,0.0
AKRX,"Akorn, Inc.",Health Care,Major Pharmaceuticals,n/a,3.62,464386000.0,nan,16.04,0.48,0.69,1.27,1.65,-17.34,-67.38,-21.56,-5.52,-77.42,675830000.0,5.39,nan,246020000.0,-64420000.0,-3.629,nan,184090000.0,1.46,845500000.0,231.17,3.26,2.91,-67770000.0,-31230000.0,2.19,125850000.0,nan,nan,nan,nan,nan,0.0
AKTS,"Akoustis Technologies, Inc.",Public Utilities,Telecommunications Equipment,n/a,5.67,174028000.0,nan,-5.97,nan,159.73,5.85,141.61,-6.19,0.0,nan,-47.17,-130.23,1090000.0,0.04,nan,nan,-24930000.0,-1.18,nan,34630000.0,1.15,19100000.0,64.31,12.78,0.99,-16530000.000000002,-13010000.0,1.45,30060000.0,nan,nan,nan,nan,nan,0.0
ALRM,"Alarm.com Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2015,51.07,2474000000.0,128.43,32.47,2.68,5.62,8.52,5.58,32.62,4.55,13.05,8.35,7.38,440070000.0,9.19,nan,274780000.0,75220000.0,0.4,-14.3,122440000.0,2.53,108530000.0,37.1,3.18,6.06,56000000.0,52640000.0,1.27,48330000.0,nan,nan,nan,nan,nan,0.0
ALSK,"Alaska Communications Systems Group, Inc.",Public Utilities,Telecommunications Equipment,1999,1.88,103266000.0,14.33,nan,nan,0.44,0.61,1.45,5.78,3.09,10.61,3.13,4.29,233400000.0,4.39,nan,124730000.0,58560000.0,0.134,-89.2,22980000.0,0.43,258940000.0,152.26,1.45,3.15,58250000.0,22900000.0,1.0,53780000.0,nan,nan,nan,nan,nan,0.0
ALBO,"Albireo Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,27.79,340833000.0,nan,-5.27,nan,161.69,3.06,88.84,-3.56,0.0,nan,-17.06,-45.04,2110000.0,0.18,nan,12740000.0,-52650000.0,-5.11,nan,150340000.0,12.49,nan,0.35,15.52,9.25,-41420000.0,-29230000.0,1.7,12040000.0,nan,nan,nan,nan,nan,0.0
ABDC,Alcentra Capital Corp.,n/a,n/a,n/a,8.33,107769000.0,28.44,10.58,nan,3.96,0.75,6.83,nan,14.5,75.28,4.87,2.62,27210000.0,2.03,nan,28970000.0,nan,0.29,-44.6,4360000.0,0.34,82820000.0,57.57,1.99,11.17,36650000.0,-14920000.0,0.42,13690000.0,0.72,8.63,0.72,8.63,10.93,240.0
ALDR,"Alder BioPharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,10.35,884305000.0,nan,-3.33,-0.1,nan,5.61,nan,-2.08,0.0,0.0,-38.21,-99.05,nan,nan,nan,-161990000.0,-337770000.0,-4.81,nan,474620000.0,5.68,190410000.0,73.01,8.34,1.89,-251330000.0,-171950000.0,3.02,67840000.0,nan,nan,nan,nan,nan,0.0
ALDX,"Aldeyra Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,5.45,149274000.0,nan,-2.74,nan,nan,1.86,nan,-2.59,0.0,0.0,-40.77,-80.57,nan,nan,nan,nan,-41960000.0,-1.95,nan,43120000.0,1.57,nan,0.48,9.17,2.92,-34530000.0,-57550000.0,1.05,20110000.0,nan,nan,nan,nan,nan,0.0
ALXN,"Alexion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,1996,125.0,27126000000.0,64.97,11.24,0.74,6.25,2.79,6.6,13.28,9.59,41.06,8.01,4.43,4340000000.0,19.45,nan,3760000000.0,2160000000.0,1.86,136.0,1670000000.0,7.44,2880000000.0,29.68,3.87,43.29,556600000.0,1060000000.0,1.79,224300000.0,nan,nan,nan,nan,nan,0.0
ALCO,"Alico, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,n/a,31.99,231571000.0,16.44,nan,nan,2.53,1.43,4.69,11.89,16.29,24.38,3.41,8.68,91450000.0,11.66,nan,27830000.0,36080000.0,1.89,nan,nan,0.08,192410000.0,115.08,2.58,21.69,25370000.0,4800000.0,0.49,7460000.0,0.24,0.77,0.24,0.77,0.78,12.9
ALGN,"Align Technology, Inc.",Health Care,Industrial Specialties,2001,272.0,21893000000.0,59.28,38.43,2.34,10.53,17.53,10.2,37.99,18.1,23.38,15.12,31.57,2080000000.0,25.98,nan,1450000000.0,557830000.0,4.64,-25.1,774510000.0,9.68,131000000.0,10.43,1.79,15.7,594560000.0,307250000.0,2.37,80000000.0,nan,nan,nan,nan,nan,0.0
ALIM,"Alimera Sciences, Inc.",Health Care,Major Pharmaceuticals,2010,0.91,61415000.0,2.71,nan,nan,1.22,nan,2.35,-38.79,53.49,-11.34,-6.57,584.3,50230000.0,0.71,nan,42290000.0,-3050000.0,0.319,nan,13090000.0,0.18,39570000.0,nan,3.3,-0.42,-6220000.0,-1370000.0,1.87,71000000.0,nan,nan,nan,nan,nan,0.0
ALYA,Alithya Group inc.,n/a,n/a,n/a,2.88,163817000.0,nan,nan,nan,nan,3.6,nan,nan,-5.95,0.0,-2.63,-13.6,nan,nan,nan,54280000.0,nan,-0.241,nan,nan,nan,nan,18.69,1.77,0.81,nan,nan,nan,48500000.0,nan,nan,nan,nan,nan,0.0
ALKS,Alkermes plc,Health Care,Major Pharmaceuticals,1991,22.75,3587000000.0,nan,-457.8,72.99,3.28,3.26,3.02,-174.64,-15.86,-10.66,-4.17,-15.34,1090000000.0,7.02,nan,917850000.0,-18860000.0,-1.11,nan,582130000.0,3.71,298580000.0,27.09,2.94,7.03,148330000.0,87070000.0,1.49,156880000.0,nan,nan,nan,nan,nan,0.0
ALLK,Allakos Inc.,Health Care,Major Pharmaceuticals,2018,32.5,1439000000.0,nan,-14.96,nan,nan,8.57,nan,-22.3,0.0,0.0,-27.4,-45.04,nan,nan,nan,nan,-57400000.0,-1.84,nan,167190000.0,3.88,8390000.0,5.0,20.49,3.89,-42390000.0,-29910000.0,nan,43120000.0,nan,nan,nan,nan,nan,0.0
ALGT,Allegiant Travel Company,Transportation,Air Freight/Delivery Services,2006,147.42,2461000000.0,14.72,10.05,0.45,1.45,3.24,1.91,8.83,9.67,15.17,6.37,24.47,1690000000.0,106.04,nan,534340000.00000006,365410000.0,10.11,3.5,530240000.0,32.95,1380000000.0,187.13,1.07,45.9,343780000.0,-55920000.0,1.59,16290000.0,2.8,1.93,2.8,1.9,nan,27.72
ALNA,"Allena Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,4.27,89509000.0,nan,-2.11,nan,nan,2.31,nan,-1.23,0.0,0.0,-34.4,-68.7,nan,nan,nan,nan,-39080000.0,-1.887,nan,51760000.0,2.49,10850000.0,28.05,7.83,1.86,-34750000.0,-20940000.0,nan,20820000.0,nan,nan,nan,nan,nan,0.0
ARLP,"Alliance Resource Partners, L.P.",Energy,Coal Mining,1999,17.25,2233000000.0,4.73,8.2,-0.61,1.08,1.62,1.34,4.34,23.51,15.08,8.26,37.66,2069999999.9999998,15.93,nan,681290000.0,640180000.0,3.68,79.1,30190000.0,0.23,577120000.0,41.58,0.94,10.72,613870000.0,233220000.0,1.0,128389999.99999999,2.14,12.37,2.11,12.2,10.59,56.49
AHPI,"Allied Healthcare Products, Inc.",Health Care,Industrial Specialties,1992,1.52,6221000.0,nan,nan,nan,0.19,0.5,0.2,-4.15,-5.49,-7.53,-8.77,-13.42,32369999.999999996,8.06,nan,6450000.0,-1570000.0,-0.45,nan,nan,0.03,nan,3.32,2.86,3.08,nan,nan,-1.18,4010000.0,nan,nan,nan,nan,nan,0.0
AMOT,"Allied Motion Technologies, Inc.",Capital Goods,Electrical Products,n/a,38.73,383611000.0,23.08,15.85,0.81,1.17,3.59,1.56,13.72,4.94,7.56,5.89,16.04,327930000.0,35.31,nan,91400000.0,37250000.0,1.73,6.5,10180000.0,1.06,148400000.0,138.95,2.67,11.12,13320000.0,-3730000.0,1.11,9610000.0,0.12,0.31,0.12,0.31,0.4,6.94
ALLT,Allot Communications Ltd.,Technology,Computer Communications Equipment,2006,7.54,248265000.0,nan,746.0,-0.66,2.5,1.88,1.61,-27.62,-10.12,-9.81,-3.18,-7.32,99450000.0,2.94,nan,66489999.99999999,-5800000.0,-0.3,nan,100700000.0,2.96,6930000.0,5.15,2.98,3.96,nan,-1510000.0,0.63,34040000.0,nan,nan,nan,nan,nan,0.0
MDRX,"Allscripts Healthcare Solutions, Inc.",Technology,EDP Services,n/a,10.6,1798000000.0,4.73,14.03,1.88,1.03,1.23,1.45,32.06,22.65,-0.59,-0.17,1.98,1750000000.0,10.07,nan,827420000.0,79110000.0,2.28,nan,137170000.0,0.82,906250000.0,62.24,1.04,8.77,15400000.0,35740000.0,1.47,166440000.0,nan,nan,nan,nan,nan,0.0
ALNY,"Alnylam Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2004,76.9,8202000000.0,nan,-10.52,-0.2,95.04,5.26,84.32,-8.66,0.0,-991.92,-27.18,-48.59,86300000.0,0.85,nan,73110000.0,-840590000.0,-7.87,nan,1240000000.0,11.68,329280000.0,21.28,9.33,14.54,-595460000.0,-508980000.0,2.36,100170000.0,nan,nan,nan,nan,nan,0.0
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,2010,9.62,249234000.0,nan,8.55,0.51,0.56,0.87,0.89,15.99,0.08,-1.37,-0.57,-3.5,448960000.0,18.77,nan,111930000.0,25020000.0,0.01,nan,139140000.0,5.73,147040000.0,33.01,1.83,11.79,12380000.0,-153000000.0,1.69,24290000.0,nan,nan,nan,nan,nan,0.0
ATEC,"Alphatec Holdings, Inc.",Health Care,Medical/Dental Instruments,2006,4.63,215544000.0,nan,-6.87,-0.44,2.27,23.12,2.84,-16.59,-42.16,-24.14,-10.9,-90.58,94940000.0,2.3,nan,63240000.0,-16230000.0,-1.297,nan,16420000.000000002,0.35,46090000.0,140.29,2.31,0.2,-28250000.0,-17120000.0,1.16,46860000.0,nan,nan,nan,nan,nan,0.0
ALPN,"Alpine Immune Sciences, Inc.",Health Care,Major Pharmaceuticals,2015,4.375,86356000.0,nan,-1.74,nan,221.43,1.53,63.02,-0.57,0.0,nan,-36.99,-66.78,nan,0.03,nan,-28270000.0,-43120000.0,-2.942,nan,63960000.0,3.44,4410000.0,7.79,7.33,3.05,-35210000.0,-19520000.0,2.6,13850000.0,nan,nan,nan,nan,nan,0.0
AMR,"Alta Mesa Resources, Inc.",Energy,Oil & Gas Production,2017,0.15,54390000.0,4.92,-7.14,nan,0.28,0.02,13.64,nan,-5.67,-25.37,nan,nan,192890000.0,1.4,nan,nan,nan,0.029,nan,32189999.999999996,0.18,676350000.0,19.82,0.59,8.25,-29560000.0,nan,1.39,170960000.0,nan,nan,nan,nan,nan,0.0
AABA,Altaba Inc.,Technology,EDP Services,n/a,70.96,36932000000.0,nan,nan,nan,110.97,1.15,130.09,171.79,0.0,75.72,0.25,-18.48,332800000.0,0.59,nan,332800000.0,252010000.0,-15.9,nan,1310000.0,0.0,3000000000.0,8.53,26.9,61.95,5280000000.0,-523740000.0,1.75,945850000.0,nan,nan,nan,nan,nan,0.0
ALTR,Altair Engineering Inc.,Technology,Computer Software: Prepackaged Software,2017,42.0,3020000000.0,nan,60.86,1.38,7.35,10.02,7.32,87.02,0.5,4.42,2.74,1.12,410980000.0,5.93,nan,286110000.0,34560000.0,0.03,-47.3,39770000.0,0.56,47350000.0,15.69,1.09,4.25,34860000.0,-77130000.0,nan,39010000.0,nan,nan,nan,nan,nan,0.0
ALT,"Altimmune, Inc.",Health Care,Major Pharmaceuticals,n/a,2.34,35738000.0,nan,-2.38,nan,3.37,0.52,-1.06,0.79,0.0,-138.91,-14.57,-72.0,10600000.0,2.12,nan,-8130000.000000001,-14300000.0,-7.984,nan,44300000.0,3.38,2480000.0,4.19,13.44,4.52,-7940000.0,nan,2.23,25800000.0,nan,nan,nan,nan,nan,0.0
ASPS,Altisource Portfolio Solutions S.A.,Consumer Services,Other Consumer Services,n/a,20.8,349829000.0,nan,nan,0.49,0.43,1.19,0.77,6.32,-0.55,4.99,3.18,-0.6,810700000.0,48.25,nan,216040000.0,98390000.0,-0.27,nan,89930000.0,5.52,374000000.0,126.62,1.94,18.05,70320000.0,76130000.0,0.93,16309999.999999998,nan,nan,nan,nan,nan,0.0
AIMC,Altra Industrial Motion Corp.,n/a,n/a,2006,34.88,2320000000.0,27.52,10.25,0.72,1.64,1.24,2.73,14.22,4.34,13.35,4.45,5.39,1420000000.0,30.4,nan,390330000.0,272010000.0,1.31,291.1,152400000.0,2.36,1750000000.0,93.58,2.07,29.12,151880000.0,76680000.0,2.2,64489999.99999999,0.68,1.93,0.68,1.93,1.79,58.62
AMAG,"AMAG Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,8.6,293772000.0,nan,-10.0,0.11,0.68,0.48,0.69,9.24,-30.9,-16.06,-2.98,-34.45,432420000.0,12.55,nan,230210000.0,32320000.0,-3.88,nan,266510000.0,7.89,273430000.0,44.48,2.3,18.22,-74800000.0,-64950000.0,0.4,33770000.0,nan,nan,nan,nan,nan,0.0
AMAL,Amalgamated Bank,Consumer Non-Durables,Textiles,2018,17.03,548696000.0,11.45,10.47,nan,2.96,1.2,3.92,nan,25.79,31.28,1.05,11.92,185360000.0,5.92,nan,178320000.0,nan,1.51,41.1,132150000.0,4.15,322180000.0,nan,nan,14.33,37100000.0,nan,nan,31770000.0,0.24,1.4,0.12,0.71,nan,4.11
AMRN,Amarin Corporation plc,Health Care,Major Pharmaceuticals,n/a,18.48,6141000000.0,nan,88.43,-4.32,23.75,51.58,22.62,-53.97,-45.16,-42.18,-23.19,-188.03,258570000.0,0.84,nan,174670000.0,-108400000.0,-0.38,nan,211090000.0,0.64,83320000.0,59.15,2.2,0.36,-122990000.0,-87420000.0,0.52,330690000.0,nan,nan,nan,nan,nan,0.0
AMRK,"A-Mark Precious Metals, Inc.",Basic Industries,Other Specialty Stores,n/a,12.1,85010000.0,nan,19.19,nan,0.01,1.21,0.1,142.02,0.0,0.03,0.14,-0.04,5700000000.0,810.61,nan,29440000.0,4190000.0000000005,0.0,nan,4750000.0,0.68,512090000.00000006,701.05,1.25,9.99,13680000.0,37630000.0,0.12,7030000.0,0.32,2.71,0.0,0.0,nan,nan
AMBC,"Ambac Financial Group, Inc.",Finance,Property-Casualty Insurers,n/a,17.54,819369000.0,nan,21.95,-3.09,1.84,0.51,23.36,33.8,-36.68,43.12,0.63,-8.65,444870000.0,9.72,nan,731760000.0,307440000.0,-3.57,nan,1000000000.0,22.04,10550000000.0,633.14,0.78,35.63,-446830000.0,-933180000.0,1.02,45520000.0,nan,nan,nan,nan,nan,0.0
AMBA,"Ambarella, Inc.",Technology,Semiconductors,2012,48.95,1639000000.0,nan,116.44,26.9,7.52,3.88,5.67,-27.2,-17.32,-22.34,-6.1,-8.47,218020000.0,6.71,nan,138140000.0,-45470000.0,-1.16,nan,366180000.0,11.19,8029999.999999999,1.9,9.84,12.9,29740000.0,41570000.0,1.61,32740000.000000004,nan,nan,nan,nan,nan,0.0
AMCX,AMC Networks Inc.,Consumer Services,Television Services,n/a,52.22,2966000000.0,7.03,5.83,0.71,0.98,6.55,1.98,6.34,14.35,28.09,9.96,71.67,3020000000.0,52.93,nan,1580000000.0,941970000.0,7.47,-8.6,683680000.0,12.03,3370000000.0,429.27,2.66,8.02,661260000.0,1420000000.0,0.96,45330000.0,nan,nan,nan,nan,nan,0.0
DOX,Amdocs Limited,Technology,EDP Services,n/a,63.51,8776000000.0,24.91,14.0,2.49,2.17,2.54,2.06,11.06,8.96,13.44,6.27,10.19,4040000000.0,28.8,nan,1380000000.0,752840000.0,2.57,22.2,449700000.0,3.28,nan,nan,1.35,25.16,557200000.0,403050000.0,0.28,137130000.0,1.14,1.79,1.03,1.62,1.34,40.12
AMED,Amedisys Inc,Health Care,Medical/Nursing Services,n/a,127.63,4232999999.9999995,35.05,28.3,2.27,2.45,8.02,2.59,25.49,7.14,9.44,10.08,23.23,1730000000.0,53.58,nan,669720000.0,176030000.0,3.71,15.3,10550000.0,0.33,391120000.0,75.04,0.91,16.24,203220000.0,168890000.0,1.3,32040000.0,nan,nan,nan,nan,nan,0.0
UHAL,Amerco,Consumer Services,Rental/Leasing Companies,n/a,379.33,7484000000.0,20.18,16.73,1.17,1.99,1.95,2.85,8.93,9.84,16.45,3.42,10.44,3770000000.0,192.21,nan,1170000000.0,1200000000.0,18.91,-92.3,679250000.0,34.64,4160000000.0,112.75,1.22,196.06,975580000.0,-785030000.0,0.76,19610000.0,nan,nan,nan,nan,nan,0.0
AMRH,"Ameri Holdings, Inc.",Technology,Semiconductors,n/a,0.3185,15900000.0,nan,nan,nan,0.37,1.42,0.47,-9.97,-40.32,-10.93,-7.42,-113.29,42620000.0,1.4,nan,8980000.0,-2009999.9999999998,-0.635,nan,1720000.0,0.03,5190000.0,46.47,0.78,0.22,-3090000.0,-13060000.0,3.06,50320000.0,nan,nan,nan,nan,nan,0.0
ATAX,"America First Multifamily Investors, L.P.",Finance,Finance: Consumer Services,n/a,7.06,424796000.0,11.92,nan,nan,8.05,1.38,20.04,nan,73.08,59.07,4.1,10.58,52780000.0,0.88,nan,47350000.0,nan,0.59,-4.7,38480000.0,0.63,573470000.0,141.77,0.25,5.1,26360000.0,nan,0.24,60430000.0,0.5,7.09,0.5,7.09,8.59,84.75
AAL,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,n/a,33.62,15775000000.0,11.09,5.91,0.4,0.35,nan,0.99,7.58,3.22,8.09,3.97,nan,44720000000.0,97.41,nan,12200000000.0,5820000000.0,3.12,16.4,4350000000.0,9.78,33439999999.999996,nan,0.44,-1.43,3380000000.0,324880000.0,2.04,460610000.0,0.4,1.19,0.4,1.19,0.9,12.9
AETI,"American Electric Technologies, Inc.",Energy,Industrial Machinery/Components,n/a,1.03,9324000.0,nan,nan,nan,1.31,1.19,1.96,-6.66,-1.24,-33.04,-6.24,-17.45,7110000.0,0.79,nan,1910000.0,-2089999.9999999998,-0.05,nan,1010000.0,0.11,nan,6.31,1.09,0.74,-3180000.0,nan,-1.92,9390000.0,nan,nan,nan,nan,nan,0.0
AFIN,"American Finance Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a,11.42,1251000000.0,nan,nan,nan,4.28,0.78,9.41,17.15,-19.14,14.43,0.8,-3.37,292630000.0,2.46,nan,208380000.0,160590000.0,-0.47,nan,108040000.0,1.02,1640000000.0,101.83,8.57,15.05,91290000.0,64920000.0,nan,106080000.0,1.1,9.64,0.19,1.62,nan,nan
AMNB,"American National Bankshares, Inc.",Finance,Major Banks,n/a,35.07,399308000.0,21.58,11.41,4.16,5.03,1.28,5.32,nan,19.61,41.55,0.73,5.93,79350000.0,8.51,nan,72470000.0,nan,1.66,nan,54910000.0,4.93,86250000.0,nan,nan,28.0,nan,nan,1.34,8710000.0,1.08,3.08,1.0,2.85,3.2,58.48
ANAT,American National Insurance Company,Finance,Life Insurance,n/a,121.5,3319000000.0,8.33,nan,nan,0.91,0.59,0.65,5.16,10.93,11.09,0.93,7.38,3650000000.0,135.64,nan,638170000.0,457280000.0,14.81,nan,1060000000.0,39.38,137490000.0,2.46,0.67,207.63,543100000.0,112810000.0,0.42,26890000.0,3.28,2.7,3.28,2.7,2.78,22.1
AOBC,American Outdoor Brands Corporation,Capital Goods,Ordnance And Accessories,n/a,9.41,522298000.0,28.7,9.97,0.78,0.82,1.17,1.06,6.65,2.88,7.59,4.01,4.25,638280000.0,11.72,nan,226230000.0,101910000.0,0.33,28.2,41020000.0,0.75,201820000.0,45.41,2.68,8.13,57450000.0,26030000.0,0.46,54380000.0,nan,nan,nan,nan,nan,0.0
APEI,"American Public Education, Inc.",Consumer Services,Other Consumer Services,2007,31.73,538627000.0,24.33,19.81,-14.4,1.82,1.66,1.11,6.45,7.45,11.51,5.88,7.17,296160000.0,18.01,nan,185220000.0,51110000.0,1.32,-78.0,214430000.0,12.93,11610000.0,3.61,5.88,19.38,41830000.0,20610000.0,0.42,16590000.0,nan,nan,nan,nan,nan,0.0
AMRB,American River Bankshares,Finance,Major Banks,n/a,13.25,78541000.0,16.74,12.58,0.99,3.41,0.97,3.2,nan,20.41,28.58,0.69,6.15,23020000.0,3.94,nan,21980000.0,nan,0.8,0.6,19760000.0,3.38,15500000.0,nan,nan,13.82,nan,nan,0.15,5890000.0,0.28,2.1,0.2,1.52,nan,25.0
AMSWA,"American Software, Inc.",Technology,Computer Software: Prepackaged Software,n/a,13.19,422741000.0,60.82,43.16,3.61,3.89,3.64,3.03,39.3,6.26,4.85,2.03,5.99,108710000.0,3.51,nan,56740000.0,8369999.999999999,0.22,47.8,86000000.0,2.74,nan,nan,2.61,3.67,23930000.0,4640000.0,0.64,29300000.0,0.44,3.33,0.44,3.33,3.91,200.0
AMSC,American Superconductor Corporation,Consumer Durables,Metal Fabrications,1991,9.03,193440000.0,6.94,-40.68,-0.45,3.44,2.36,2.08,-8.57,47.61,-32.42,-10.98,40.12,56210000.0,2.76,nan,14020000.0,-13620000.0,1.29,nan,77480000.0,3.61,nan,nan,3.64,3.79,42710000.0,3860000.0,0.77,21230000.0,nan,nan,nan,nan,nan,0.0
AMWD,American Woodmark Corporation,Basic Industries,Forest Products,1986,81.78,1426000000.0,17.5,10.42,1.4,0.87,2.3,1.23,8.7,5.09,8.73,5.66,13.92,1650000000.0,95.17,nan,346470000.0,231730000.0,4.83,15.3,59160000.0,3.51,691490000.0,111.47,2.05,36.82,190840000.0,151470000.0,2.66,16870000.0,nan,nan,nan,nan,nan,0.0
CRMT,"America&#39;s Car-Mart, Inc.",Consumer Durables,Automotive Aftermarket,n/a,83.76,590050000.0,13.1,10.81,0.61,0.88,2.27,1.07,10.0,7.12,10.11,8.92,19.37,669120000.0,98.24,nan,325220000.0,71610000.0,6.73,43.2,1750000.0,0.26,154190000.0,59.1,14.1,38.87,24900000.0,7120000.0,0.59,7080000.0,nan,nan,nan,nan,nan,0.0
ABCB,Ameris Bancorp,Finance,Major Banks,1994,37.36,2705000000.0,13.09,8.57,1.2,5.72,1.22,2.62,nan,28.39,42.51,1.37,11.36,472900000.0,10.4,nan,439600000.0,nan,2.95,49.7,811670000.0,17.11,273320000.0,nan,nan,31.54,-97620000.0,nan,1.66,nan,0.4,1.07,0.4,1.07,0.74,13.61
AMSF,"AMERISAFE, Inc.",Finance,Property-Casualty Insurers,2005,64.32,1247000000.0,16.83,20.47,1.98,3.29,2.92,3.02,12.31,19.77,24.28,3.72,17.36,378770000.0,19.71,nan,114070000.0,92990000.0,3.88,20.0,99600000.0,5.17,nan,0.15,1.89,22.34,105880000.0,39000000.0,0.55,19270000.0,1.0,1.55,0.91,1.41,1.24,23.45
ASRV,AmeriServ Financial Inc.,Finance,Major Banks,n/a,4.1198,71798000.0,9.2,nan,nan,1.41,0.71,3.28,nan,15.58,19.64,0.67,7.99,50880000.0,2.88,nan,50320000.0,nan,0.449,2.8,nan,nan,95810000.0,nan,nan,5.84,nan,nan,0.4,17540000.0,0.1,2.44,0.09,2.07,1.44,18.89
AMGN,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1983,176.02,107208000000.0,14.02,11.88,6.85,4.51,9.97,4.82,9.34,34.0,43.36,9.52,61.05,23750000000.0,37.12,nan,19650000000.0,12270000000.0,12.54,-13.8,26300000000.0,43.12,33509999999.999996,309.38,2.77,17.63,10410000000.0,7400000000.0,0.95,609940000.0,5.8,3.3,5.41,3.07,2.32,43.11
FOLD,"Amicus Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2007,12.72,3226000000.0,nan,-12.51,-0.05,29.7,6.44,24.93,-7.82,0.0,-322.57,-26.79,-86.18,108590000.0,0.56,nan,76840000.0,-346050000.0,-2.15,nan,438330000.0,1.9,207440000.0,45.93,7.33,1.96,-328980000.0,-286370000.0,1.7,142690000.0,nan,nan,nan,nan,nan,0.0
