Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
ALRN,"Aileron Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017,0.8065,20209000.0,nan,-0.85,-0.34,nan,0.68,nan,0.22,0.0,0.0,-42.4,-91.81,nan,nan,nan,-18450000.0,-27880000.0,-1.605,nan,31520000.0,1.13,5230000.0,17.44,6.04,1.08,-26730000.0,-20500000.0,2.68,14750000.0,nan,nan,nan,nan,nan,0.0
AIMT,"Aimmune Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,19.49,1231000000.0,nan,-6.2,-0.14,nan,6.23,nan,-4.78,0.0,0.0,-45.89,-91.65,nan,nan,nan,nan,-227010000.0,-3.73,nan,243670000.0,3.89,51580000.0,25.17,5.8,3.27,-184810000.0,-110920000.0,0.45,62490000.0,nan,nan,nan,nan,nan,0.0
ATSG,"Air Transport Services Group, Inc",Transportation,Air Freight/Delivery Services,n/a,19.75,1194000000.0,51.14,13.93,30.4,1.02,3.21,2.25,6.9,2.13,12.71,4.4,5.89,1170000000.0,19.87,nan,377520000.0,381610000.0,0.4,nan,54780000.0,0.93,1500000000.0,404.08,0.92,6.3,365480000.0,-39300000.0,0.31,59350000.0,nan,nan,nan,nan,nan,0.0
AIRG,"Airgain, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,2016,11.03,107835000.0,40.99,34.03,3.61,1.74,2.29,1.21,18.02,4.38,4.68,3.41,5.98,61920000.0,6.43,nan,26510000.0,4160000.0,0.27,nan,34210000.0,3.52,nan,nan,5.75,4.9,3180000.0,2029999.9999999998,1.89,10060000.0,nan,nan,nan,nan,nan,0.0
AKAM,"Akamai Technologies, Inc.",Miscellaneous,Business Services,1999,89.11,14411000000.0,34.94,18.96,1.72,5.16,4.29,5.35,19.09,15.12,18.22,5.82,12.36,2790000000.0,17.05,nan,1760000000.0,782960000.0,2.55,164.5,1040000000.0,6.32,1290000000.0,37.95,2.95,20.78,1080000000.0,465770000.0,0.49,163860000.0,nan,nan,nan,nan,nan,0.0
AKTX,Akari Therapeutics Plc,Health Care,Major Pharmaceuticals,n/a,1.75,34989000.0,nan,-7.7,nan,nan,27.01,nan,-1.46,0.0,0.0,-66.95,-201.47,nan,nan,nan,nan,-18340000.0,-1.137,nan,6150000.0,0.39,nan,nan,1.13,0.08,-17950000.0,-12350000.0,2.01,18880000.0,nan,nan,nan,nan,nan,0.0
AKCA,"Akcea Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017,20.71,1881000000.0,nan,-21.71,-0.17,8.55,5.31,7.64,-11.91,-65.62,-67.04,-22.22,-43.79,219880000.0,2.44,nan,-73990000.0,-141060000.0,-1.69,nan,295610000.0,3.18,16180000.0,4.39,6.48,3.97,-81750000.0,-102220000.0,1.54,92770000.0,nan,nan,nan,nan,nan,0.0
AKBA,"Akebia Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,4.34,485225000.0,nan,-3.5,nan,1.69,0.94,1.36,-2.32,-75.64,-65.98,-19.1,-63.24,286490000.0,3.17,nan,-84810000.0,-167800000.0,-2.395,nan,136760000.0,1.15,34850000.0,6.71,1.71,4.37,-262459999.99999997,-241370000.0,1.93,117860000.0,nan,nan,nan,nan,nan,0.0
AKER,Akers Biosciences Inc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2014,0.4455,5339000.0,nan,nan,nan,2.79,1.25,0.58,-0.17,0.0,-354.67,-45.65,-114.28,1910000.0,0.16,nan,nan,-6630000.0,-0.715,nan,4270000.0,0.34,nan,nan,3.24,0.34,-6310000.0,-2900000.0,-1.55,12510000.0,nan,nan,nan,nan,nan,0.0
AKRX,"Akorn, Inc.",Health Care,Major Pharmaceuticals,n/a,3.05,374472000.0,nan,9.32,0.45,0.56,1.4,1.57,-15.41,-72.25,-22.01,-5.7,-97.45,662940000.0,5.28,nan,246020000.0,-67420000.0,-3.818,nan,178260000.0,1.41,852690000.0,326.51,0.52,2.07,-66930000.00000001,-4220000.0,1.99,125850000.0,nan,nan,nan,nan,nan,0.0
AKTS,"Akoustis Technologies, Inc.",Public Utilities,Telecommunications Equipment,n/a,7.42,215152000.0,nan,-7.32,nan,197.48,7.39,187.69,-8.2,0.0,nan,-47.17,-130.23,1090000.0,0.04,nan,nan,-24930000.0,-1.18,nan,34630000.0,1.15,19100000.0,64.31,12.78,0.99,-16530000.000000002,-13010000.0,1.47,30060000.0,nan,nan,nan,nan,nan,0.0
ALRM,"Alarm.com Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2015,47.45,2276000000.0,104.85,30.13,2.37,4.98,7.39,4.95,29.32,5.05,13.11,8.25,7.98,457240000.0,9.51,nan,274780000.0,77230000.0,0.45,28.5,150850000.0,3.11,107050000.0,34.26,3.23,6.44,68370000.0,67690000.0,1.16,48330000.0,nan,nan,nan,nan,nan,0.0
ALSK,"Alaska Communications Systems Group, Inc.",Public Utilities,Telecommunications Equipment,1999,1.72,92611000.0,24.08,nan,nan,0.4,0.54,1.41,6.02,1.64,8.44,2.46,2.22,231220000.0,4.33,nan,124730000.0,54320000.0,0.071,-99.0,24050000.0,0.45,258500000.0,152.23,1.36,3.14,62170000.0,12990000.0,1.04,53780000.0,nan,nan,nan,nan,nan,0.0
ALBO,"Albireo Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,24.95,294427000.0,nan,-4.3,nan,112.03,2.64,58.12,-2.66,0.0,nan,-18.63,-47.3,2630000.0,0.22,nan,12740000.0,-57450000.0,-5.23,nan,157720000.0,12.43,nan,0.25,13.83,9.28,-46800000.0,-30650000.0,1.39,12040000.0,nan,nan,nan,nan,nan,0.0
ABDC,Alcentra Capital Corp.,n/a,n/a,n/a,8.95,115494000.0,14.19,11.5,nan,4.43,0.81,7.23,nan,31.91,73.68,4.75,5.71,26100000.0,1.98,nan,28970000.0,nan,0.63,nan,7800000.0,0.61,80920000.0,57.01,0.88,11.02,42710000.0,15420000.0,0.42,13690000.0,0.72,8.04,0.72,8.03,11.06,114.29
ALDR,"Alder BioPharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,8.93,724854000.0,nan,-3.27,-0.09,nan,6.79,nan,-1.94,0.0,0.0,-40.94,-113.83,nan,nan,nan,-161990000.0,-329070000.0,-4.4,nan,409310000.0,4.89,193360000.0,89.17,8.94,1.32,-258200000.0,-188190000.0,2.79,67840000.0,nan,nan,nan,nan,nan,0.0
ALDX,"Aldeyra Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,4.52,118924000.0,nan,-2.15,nan,nan,1.77,nan,-1.81,0.0,0.0,-49.79,-96.63,nan,nan,nan,nan,-46570000.0,-1.998,nan,37460000.0,1.36,nan,0.49,11.4,2.49,-41100000.0,-38650000.0,0.95,20110000.0,nan,nan,nan,nan,nan,0.0
ALXN,"Alexion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,1996,103.0,22412000000.0,17.08,9.19,0.67,4.98,2.22,5.2,10.33,29.64,42.09,8.44,14.09,4500000000.0,20.12,nan,3760000000.0,2270000000.0,5.9,nan,2100000000.0,9.34,2890000000.0,28.48,4.04,45.33,1440000000.0,1230000000.0,1.7,224300000.0,nan,nan,nan,nan,nan,0.0
ALCO,"Alico, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,n/a,30.81,222958000.0,10.39,nan,nan,1.82,1.25,3.18,7.85,17.99,29.19,5.46,12.05,122500000.0,16.01,nan,27830000.0,49630000.0,2.87,78.5,3520000.0,0.47,164760000.0,89.9,1.89,23.82,44620000.0,32409999.999999996,0.54,7460000.0,0.24,0.77,0.24,0.77,0.77,8.16
ALGN,"Align Technology, Inc.",Health Care,Industrial Specialties,2001,182.0,14411000000.0,35.56,28.75,1.79,6.58,10.65,6.39,24.46,19.06,22.32,14.33,32.19,2190000000.0,27.38,nan,1450000000.0,571480000.0,5.15,38.7,720920000.0,9.03,75280000.0,5.48,1.85,17.2,632120000.0,299360000.0,2.21,80000000.0,nan,nan,nan,nan,nan,0.0
ALIM,"Alimera Sciences, Inc.",Health Care,Major Pharmaceuticals,2010,0.4302,30387000.0,1.4,-10.63,nan,0.6,nan,1.75,-23.89,51.28,-12.57,-7.53,nan,50370000.0,0.71,nan,42290000.0,-3680000.0,0.303,nan,12160000.0,0.17,40200000.0,nan,2.67,-0.48,-3830000.0,1090000.0,1.3,71000000.0,nan,nan,nan,nan,nan,0.0
ALYA,Alithya Group inc.,n/a,n/a,n/a,2.75,156354000.0,nan,nan,nan,nan,3.42,nan,nan,-4.93,0.0,-2.66,-13.24,nan,nan,nan,54280000.0,nan,-0.241,nan,nan,nan,nan,20.24,1.59,0.81,nan,nan,nan,48500000.0,nan,nan,nan,nan,nan,0.0
ALKS,Alkermes plc,Health Care,Major Pharmaceuticals,1991,20.72,3228000000.0,nan,-139.87,67.68,3.02,3.02,2.83,-49.92,-17.1,-14.26,-5.43,-16.23,1070000000.0000001,6.84,nan,917850000.0,-60540000.0,-1.17,nan,570290000.0,3.63,295800000.0,27.11,2.98,6.95,93030000.0,41880000.0,1.41,156880000.0,nan,nan,nan,nan,nan,0.0
ALLK,Allakos Inc.,Health Care,Major Pharmaceuticals,2018,88.32,4231000000.0,nan,-38.13,nan,nan,25.11,nan,-54.36,0.0,0.0,-35.08,-58.85,nan,nan,nan,nan,-67620000.0,-1.61,nan,153070000.0,3.55,8600000.0,5.65,16.58,3.52,-48700000.0,-32650000.0,nan,43120000.0,nan,nan,nan,nan,nan,0.0
ABTX,"Allegiance Bancshares, Inc.",Finance,Major Banks,2015,31.62,673188000.0,13.09,11.7,nan,3.96,0.97,3.91,nan,28.79,40.94,1.26,9.56,170070000.0,8.68,nan,132039999.99999999,nan,2.47,88.6,232610000.0,10.99,211110000.0,nan,nan,33.32,61620000.0,nan,1.24,21160000.0,nan,nan,nan,nan,nan,0.0
ALGT,Allegiant Travel Company,Transportation,Air Freight/Delivery Services,2006,140.88,2287000000.0,12.52,9.43,0.45,1.31,2.84,1.8,7.9,10.54,16.24,6.69,25.43,1750000000.0,109.22,nan,534340000.00000006,397650000.0,11.34,41.0,670600000.0,41.63,1520000000.0,189.3,1.28,49.94,350890000.0,-40700000.0,1.68,16290000.0,2.8,2.0,2.8,1.98,nan,24.73
ALNA,"Allena Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,4.31,98314000.0,nan,-2.21,nan,nan,2.6,nan,-1.42,0.0,0.0,-39.64,-79.62,nan,nan,nan,nan,-42250000.0,-2.009,nan,48520000.0,2.07,10730000.0,28.49,6.8,1.61,-39560000.0,-24500000.0,nan,20820000.0,nan,nan,nan,nan,nan,0.0
ARLP,"Alliance Resource Partners, L.P.",Energy,Coal Mining,1999,15.47,1932000000.0,4.44,8.69,-0.6,0.93,1.45,1.23,4.07,22.14,14.15,7.69,35.43,2069999999.9999998,16.03,nan,681290000.0,625780000.0,3.49,-32.6,55220000.0,0.43,606410000.0,43.96,1.02,10.65,622800000.0,231880000.0,0.87,128389999.99999999,2.16,14.16,2.13,13.97,10.71,60.11
AHPI,"Allied Healthcare Products, Inc.",Health Care,Industrial Specialties,1992,1.41,5762000.0,nan,nan,nan,0.18,0.46,0.18,-3.74,-5.49,-7.53,-8.77,-13.42,32369999.999999996,8.06,nan,6450000.0,-1570000.0,-0.45,nan,nan,0.03,nan,3.32,2.86,3.08,nan,nan,-1.28,4010000.0,nan,nan,nan,nan,nan,0.0
AMOT,"Allied Motion Technologies, Inc.",Capital Goods,Electrical Products,n/a,32.39,307572000.0,18.4,14.38,0.63,0.9,2.78,1.29,11.21,4.82,7.64,6.19,15.88,340580000.0,36.49,nan,91400000.0,39300000.0,1.75,5.1,10460000.0,1.09,141970000.0,127.67,2.63,11.58,18920000.0,nan,1.16,9600000.0,0.12,0.37,0.12,0.37,0.39,6.86
ALLT,Allot Communications Ltd.,Technology,Computer Communications Equipment,2006,7.63,262468000.00000003,nan,768.0,-0.56,2.55,1.96,1.63,-26.12,-8.91,-10.18,-3.49,-6.73,103000000.0,3.03,nan,66489999.99999999,-6450000.0,-0.27,nan,100820000.0,2.95,6510000.0,4.85,3.02,3.93,-1920000.0,1180000.0,0.64,34310000.0,nan,nan,nan,nan,nan,0.0
MDRX,"Allscripts Healthcare Solutions, Inc.",Technology,EDP Services,n/a,9.13,1490000000.0,8.57,11.95,1.55,0.85,1.15,1.33,20.09,10.35,1.61,0.46,-14.05,1750000000.0,10.24,nan,827420000.0,116350000.0,1.06,nan,138900000.0,0.83,962650000.0,73.14,0.91,7.9,nan,114610000.0,1.38,166440000.0,nan,nan,nan,nan,nan,0.0
ALNY,"Alnylam Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2004,83.0,8966000000.0,nan,-10.63,-0.22,88.67,5.1,73.02,-8.42,0.0,-890.09,-24.97,-50.81,101110000.0,0.97,nan,73110000.0,-877000000.0,-8.25,nan,1930000000.0,17.33,336560000.0,19.15,6.28,15.81,-204080000.0,-402690000.0,2.25,100170000.0,nan,nan,nan,nan,nan,0.0
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,2010,12.0,287628000.0,152.99,7.75,0.59,0.64,0.99,1.02,18.76,0.41,-1.56,-0.62,-3.37,450920000.0,18.74,nan,115380000.0,24520000.0,0.08,149.3,121890000.0,4.97,140720000.0,31.75,1.66,11.87,31420000.0,-102050000.0,1.71,24290000.0,nan,nan,nan,nan,nan,0.0
ATEC,"Alphatec Holdings, Inc.",Health Care,Medical/Dental Instruments,2006,5.3,323082000.0,nan,-7.37,-0.5,3.22,17.49,3.06,-14.59,-45.29,-27.7,-12.71,-98.73,100220000.0,2.25,nan,63240000.0,-21020000.0,-1.32,nan,18570000.0,0.39,52300000.0,138.48,2.45,0.3,-31540000.0,-27660000.0,1.09,47660000.0,nan,nan,nan,nan,nan,0.0
ALPN,"Alpine Immune Sciences, Inc.",Health Care,Major Pharmaceuticals,2015,4.28,102366000.0,nan,-1.82,nan,180.54,2.0,64.69,-0.76,0.0,nan,-42.49,-84.86,nan,0.04,nan,-28270000.0,-48230000.0,-2.971,nan,55560000.0,2.99,14640000.0,32.23,4.56,2.44,-35870000.0,-18600000.0,2.57,13850000.0,nan,nan,nan,nan,nan,0.0
AMR,"Alta Mesa Resources, Inc.",Energy,Oil & Gas Production,2017,0.091,35350000.0,nan,-4.83,nan,0.1,0.01,7.72,nan,-3.42,-6.71,nan,nan,339500000.0,2.46,nan,nan,nan,-0.129,nan,32189999.999999996,0.18,676350000.0,19.82,0.59,8.25,1850000.0,nan,1.41,170960000.0,nan,nan,nan,nan,nan,0.0
AABA,Altaba Inc.,Technology,EDP Services,n/a,69.65,36116000000.0,nan,nan,nan,162.75,0.94,162.6,nan,0.0,64.58,0.13,-8.31,221910000.0,0.43,nan,332800000.0,nan,-8.1,249.1,17250000.0,0.03,nan,nan,0.32,74.15,12230000000.0,2860000000.0,1.77,945850000.0,nan,nan,nan,nan,nan,0.0
ALTR,Altair Engineering Inc.,Technology,Computer Software: Prepackaged Software,2017,32.89,2370000000.0,nan,54.54,1.11,5.58,6.83,5.69,74.32,0.0,3.49,1.58,0.0,424390000.0,6.0,nan,286110000.0,32470000.0,0.0,nan,251830000.0,3.52,203760000.0,56.63,2.58,5.03,30790000.0,-72920000.0,nan,39010000.0,nan,nan,nan,nan,nan,0.0
ALT,"Altimmune, Inc.",Health Care,Major Pharmaceuticals,n/a,2.06,31106000.0,nan,-2.11,nan,3.17,0.49,-0.79,0.65,0.0,-124.58,-13.38,-69.9,9800000.0,1.22,nan,-8130000.000000001,-11790000.0,-4.161,nan,41670000.0,2.78,2280000.0,4.06,13.25,4.28,-11350000.0,-5970000.0,2.18,25800000.0,nan,nan,nan,nan,nan,0.0
ASPS,Altisource Portfolio Solutions S.A.,Consumer Services,Other Consumer Services,n/a,20.0,307460000.0,nan,nan,0.56,0.39,1.12,0.7,6.37,-1.5,4.58,2.9,-2.91,788680000.0,47.6,nan,216040000.0,86830000.0,-0.72,nan,129110000.00000001,8.07,364020000.0,127.34,2.1,17.67,78310000.0,82180000.0,1.05,16309999.999999998,nan,nan,nan,nan,nan,0.0
AIMC,Altra Industrial Motion Corp.,n/a,n/a,2006,24.84,1624000000.0,20.29,7.97,0.56,0.99,0.89,1.97,9.95,4.34,13.41,5.24,6.23,1650000000.0,29.69,nan,390330000.0,326510000.0,1.28,52.6,153600000.0,2.38,1720000000.0,91.54,2.12,29.31,183280000.0,103030000.0,2.11,64489999.99999999,0.68,2.69,0.68,2.69,1.81,70.83
AMAG,"AMAG Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,10.45,358097000.0,nan,-5.97,0.09,0.98,0.74,1.06,-6.96,-64.33,-26.13,-4.17,-53.54,364270000.0,10.61,nan,230210000.0,-55410000.0,-6.83,nan,261040000.00000003,7.7,276700000.0,55.39,1.6,14.73,-61070000.0,72500000.0,0.28,33770000.0,nan,nan,nan,nan,nan,0.0
AMAL,Amalgamated Bank,Consumer Non-Durables,Textiles,2018,16.17,504299000.0,10.96,9.91,nan,2.71,1.08,3.77,nan,25.51,31.07,0.99,10.76,185780000.0,5.84,nan,178320000.0,nan,1.46,-3.5,105890000.0,3.32,294310000.0,nan,nan,14.89,nan,nan,nan,31770000.0,0.24,1.51,0.12,0.74,nan,12.24
AMRN,Amarin Corporation plc,Health Care,Major Pharmaceuticals,n/a,15.23,5230000000.0,nan,149.9,-3.21,17.05,39.04,17.06,-66.57,-27.51,-25.85,-16.68,-164.83,306720000.0,0.97,nan,174670000.0,-78610000.0,-0.27,nan,221770000.0,0.62,77900000.0,52.25,2.01,0.38,-82640000.0,-53840000.0,0.4,330690000.0,nan,nan,nan,nan,nan,0.0
AMRK,"A-Mark Precious Metals, Inc.",Basic Industries,Other Specialty Stores,n/a,14.31,98944000.0,nan,21.16,nan,0.02,1.42,0.11,145.48,0.0,0.03,0.14,-0.04,5700000000.0,810.61,nan,29440000.0,4190000.0000000005,0.0,nan,4750000.0,0.68,512090000.00000006,701.05,1.25,9.99,13680000.0,37630000.0,0.08,7030000.0,0.32,2.71,0.0,0.0,nan,nan
AMBC,"Ambac Financial Group, Inc.",Finance,Property-Casualty Insurers,n/a,18.04,817181000.0,nan,25.77,0.45,2.08,0.55,26.89,25.24,-75.42,25.32,0.34,-16.36,392380000.0,8.56,nan,731760000.0,417910000.0,-6.46,nan,861970000.0,18.92,10530000000.0,678.08,0.79,32.78,-496540000.0,-657610000.0,0.99,45520000.0,nan,nan,nan,nan,nan,0.0
AMBA,"Ambarella, Inc.",Technology,Semiconductors,2012,46.0,1742000000.0,nan,129.93,25.07,8.22,4.28,6.92,-30.34,-19.37,-24.74,-6.68,-9.53,211950000.0,6.54,nan,138140000.0,-48370000.0,-1.27,nan,375800000.0,11.44,7360000.0,1.72,9.01,13.04,nan,nan,1.59,32740000.000000004,nan,nan,nan,nan,nan,0.0
AMCX,AMC Networks Inc.,Consumer Services,Television Services,n/a,48.81,2658000000.0,6.14,5.48,1.07,0.88,4.99,1.88,6.0,15.04,28.06,9.98,72.5,3030000000.0,53.39,nan,1580000000.0,948390000.0,7.89,21.2,706340000.0,12.69,3370000000.0,386.28,2.65,9.72,616910000.0,1440000000.0,1.01,45330000.0,nan,nan,nan,nan,nan,0.0
DOX,Amdocs Limited,Technology,EDP Services,n/a,64.36,8714000000.0,22.43,14.04,2.48,2.15,2.52,2.07,11.05,9.9,13.54,6.43,11.33,4059999999.9999995,29.25,nan,1380000000.0,758470000.0,2.89,43.6,457710000.0,3.37,nan,nan,1.39,25.65,558100000.0,353550000.0,0.29,137130000.0,1.14,1.77,1.07,1.66,1.34,36.9
AMED,Amedisys Inc,Health Care,Medical/Nursing Services,n/a,129.22,4081000000.0000005,34.13,28.1,2.15,2.25,7.36,2.48,24.92,6.84,9.13,10.55,25.69,1810000000.0,56.7,nan,669720000.0,180010000.0,3.77,1.2,13900000.0,0.43,357660000.0,63.53,0.88,17.49,211840000.0,189040000.0,1.32,32040000.0,nan,nan,nan,nan,nan,0.0
UHAL,Amerco,Consumer Services,Rental/Leasing Companies,n/a,348.24,6946000000.0,18.36,15.76,1.15,1.81,1.71,2.79,8.73,9.81,16.39,3.34,10.19,3830000000.0,195.25,nan,1170000000.0,1220000000.0,19.15,3.6,519830000.00000006,26.51,4450000000.0,115.02,1.25,205.07,986840000.0,-1210000000.0,0.74,19610000.0,nan,nan,nan,nan,nan,0.0
AMRH,"Ameri Holdings, Inc.",Technology,Semiconductors,n/a,0.1995,11156000.0,nan,nan,nan,0.26,1.03,0.34,-5.24,-40.37,-12.19,-8.65,-117.83,42560000.0,1.11,nan,8980000.0,-2790000.0,-0.502,nan,1600000.0,0.03,5020000.0,46.18,0.76,0.21,-3760000.0,-13730000.0,3.0,50320000.0,nan,nan,nan,nan,nan,0.0
ATAX,"America First Multifamily Investors, L.P.",Finance,Finance: Consumer Services,n/a,7.77,464104000.0,12.99,nan,nan,9.0,1.47,21.82,nan,75.87,60.08,4.16,10.59,51560000.0,0.86,nan,47350000.0,nan,0.6,16.4,13940000.0,0.23,571820000.0,137.75,0.19,5.28,24870000.0,nan,0.22,60430000.0,0.5,6.39,0.5,6.39,8.57,83.33
AAL,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,n/a,25.79,11274000000.0,7.77,4.47,0.33,0.25,nan,0.91,6.95,3.43,8.16,4.01,nan,45040000000.0,99.1,nan,12200000000.0,5900000000.0,3.38,19.1,5410000000.0,12.14,34750000000.0,nan,0.49,-0.05,3030000000.0,191750000.0,1.88,460610000.0,0.4,1.52,0.4,1.52,0.92,11.8
AFIN,"American Finance Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a,11.91,1269000000.0,nan,nan,nan,4.22,0.8,9.26,16.99,-11.79,16.46,0.95,-2.16,300630000.0,2.27,nan,208380000.0,163760000.0,-0.27,nan,91170000.0,0.86,1590000000.0,99.29,6.05,14.98,89840000.0,102330000.0,nan,106080000.0,1.1,9.29,0.19,1.56,nan,nan
AMNB,"American National Bankshares, Inc.",Finance,Major Banks,n/a,34.17,376429000.0,20.59,10.89,4.01,4.74,1.22,5.3,nan,19.61,41.55,0.73,5.93,79350000.0,8.51,nan,72470000.0,nan,1.66,nan,54910000.0,4.93,94640000.0,nan,nan,28.0,26690000.0,nan,1.31,8710000.0,1.08,3.15,1.0,2.91,3.17,58.48
ANAT,American National Insurance Company,Finance,Life Insurance,n/a,113.61,3063000000.0,7.42,nan,nan,0.84,0.53,0.64,5.0,11.31,11.17,0.92,7.5,3650000000.0,135.81,nan,638170000.0,464700000.0,15.37,17.5,910020000.0,33.86,159580000.0,2.77,0.63,214.23,473160000.0,144570000.0,0.43,26890000.0,3.28,2.9,3.28,2.9,2.78,21.35
AOBC,American Outdoor Brands Corporation,Capital Goods,Ordnance And Accessories,n/a,7.68,319605000.0,39.8,5.95,0.61,0.51,0.74,0.85,5.87,1.39,5.8,3.01,1.99,623110000.0,11.41,nan,226230000.0,90430000.0,0.15,nan,30730000.0,0.56,232390000.0,52.45,1.87,8.08,17670000.0,-16649999.999999998,0.44,54380000.0,nan,nan,nan,nan,nan,0.0
APEI,"American Public Education, Inc.",Consumer Services,Other Consumer Services,2007,24.62,386122000.0,19.7,20.02,-16.29,1.31,1.24,0.62,3.78,6.98,10.63,5.37,6.6,293920000.0,17.84,nan,185220000.0,47880000.0,1.23,-23.8,219130000.0,13.65,11140000.0,3.5,5.69,19.58,48330000.0,29190000.0,0.46,16590000.0,nan,nan,nan,nan,nan,0.0
AMRB,American River Bankshares,Finance,Major Banks,n/a,13.4,80183000.0,16.75,12.64,1.01,3.48,0.97,3.36,nan,20.41,28.58,0.69,6.15,23020000.0,3.95,nan,21980000.0,nan,0.8,0.6,19760000.0,3.38,18690000.0,nan,nan,13.83,9490000.0,nan,0.18,5900000.0,0.28,2.11,0.2,1.51,nan,25.0
AMSWA,"American Software, Inc.",Technology,Computer Software: Prepackaged Software,n/a,15.25,451018000.0,74.69,58.37,4.83,4.15,4.32,3.77,45.44,6.05,5.03,2.13,5.72,108690000.0,3.5,nan,56740000.0,9010000.0,0.21,-16.8,86310000.0,2.76,2730000.0,2.39,2.6,3.65,24380000.0,7770000.0,0.61,29530000.0,0.44,2.89,0.44,2.89,3.91,209.52
AMSC,American Superconductor Corporation,Consumer Durables,Metal Fabrications,1991,7.64,161371000.0,5.72,-12.17,-0.27,2.81,2.11,1.66,-6.33,48.73,-34.24,-12.0,44.26,57370000.0,2.81,nan,14020000.0,-15040000.0,1.34,nan,73950000.0,3.43,3770000.0,4.81,3.5,3.64,43730000.0,4380000.0,0.69,21230000.0,nan,nan,nan,nan,nan,0.0
AMWD,American Woodmark Corporation,Basic Industries,Forest Products,1986,82.2,1334000000.0,16.48,10.09,1.32,0.81,2.14,1.26,8.83,5.22,8.83,5.63,13.61,1640000000.0,96.0,nan,346470000.0,234250000.0,5.0,8.5,71550000.0,4.23,746610000.0,114.66,1.76,38.49,200520000.0,180610000.0,2.6,16870000.0,nan,nan,nan,nan,nan,0.0
CRMT,"America&#39;s Car-Mart, Inc.",Consumer Durables,Automotive Aftermarket,n/a,87.14,578655000.0,11.58,10.21,0.62,0.85,2.09,1.08,9.27,7.72,11.02,9.13,20.44,676990000.0,100.28,nan,325220000.0,78560000.0,7.41,42.5,1640000.0,0.25,158680000.0,58.12,nan,40.99,nan,nan,0.46,6680000.0,nan,nan,nan,nan,nan,0.0
ABCB,Ameris Bancorp,Finance,Major Banks,1994,35.07,2403000000.0,10.2,8.07,1.14,4.79,1.08,5.67,nan,32.63,44.6,1.42,11.26,501980000.0,10.57,nan,439600000.0,nan,3.45,314.4,276900000.0,3.99,684650000.0,nan,nan,32.63,-24460000.0,nan,1.6,nan,0.4,1.13,0.4,1.13,0.76,11.3
AMSF,"AMERISAFE, Inc.",Finance,Property-Casualty Insurers,2005,68.55,1318000000.0,17.53,21.47,1.97,3.51,2.95,3.21,12.79,20.21,24.85,3.73,16.94,375140000.0,19.51,nan,114070000.0,94170000.0,3.92,5.5,121390000.0,6.29,nan,0.13,2.0,23.3,100850000.0,106570000.0,0.59,19270000.0,1.0,1.46,0.94,1.37,1.25,23.98
ASRV,AmeriServ Financial Inc.,Finance,Major Banks,n/a,4.2,72317000.0,9.24,nan,nan,1.42,0.71,3.08,nan,15.58,19.64,0.67,7.99,50880000.0,2.88,nan,50320000.0,nan,0.449,2.8,28140000.0,1.62,112920000.0,nan,nan,5.84,8210000.000000001,nan,0.38,17540000.0,0.1,2.39,0.09,2.03,1.46,18.89
AMGN,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1983,208.99,125436000000.0,16.56,13.33,2.41,5.32,11.64,5.71,11.09,33.78,43.05,9.98,61.92,23560000000.0,37.55,nan,19650000000.0,12130000000.0,12.6,-5.1,21760000000.0,36.28,31110000000.0,288.23,2.89,17.93,9730000000.0,7460000000.0,0.89,609940000.0,5.8,2.8,5.54,2.68,2.34,43.83
