Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
UHAL,Amerco,Consumer Services,Rental/Leasing Companies,n/a,353.0,6883000000.0,18.33,15.74,1.15,1.8,1.71,2.79,8.72,9.81,16.39,3.34,10.19,3830000000.0,195.25,nan,1170000000.0,1220000000.0,19.15,3.6,519830000.00000006,26.51,4450000000.0,115.02,1.25,205.07,986840000.0,-1210000000.0,0.75,19610000.0,nan,nan,nan,nan,nan,0.0
AMRH,"Ameri Holdings, Inc.",Technology,Semiconductors,n/a,0.195,10588000.0,nan,nan,nan,0.25,0.98,0.33,-5.02,-40.37,-12.19,-8.65,-117.83,42560000.0,1.11,nan,8980000.0,-2790000.0,-0.502,nan,1600000.0,0.03,5020000.0,46.18,0.76,0.21,-3760000.0,-13730000.0,3.15,52420000.0,nan,nan,nan,nan,nan,0.0
AAL,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,n/a,26.66,12022000000.0,7.98,4.58,0.35,0.27,nan,0.91,6.97,3.43,8.16,4.01,nan,45040000000.0,99.1,nan,12200000000.0,5900000000.0,3.38,19.1,5410000000.0,12.14,34750000000.0,nan,0.49,-0.05,3030000000.0,191750000.0,1.97,445270000.0,0.4,1.52,0.4,1.51,0.94,11.8
AFIN,"American Finance Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a,12.09,1298000000.0,nan,nan,nan,4.32,0.82,9.34,17.15,-11.79,16.46,0.95,-2.16,300630000.0,2.27,nan,208380000.0,163760000.0,-0.27,nan,91170000.0,0.86,1590000000.0,99.29,6.05,14.98,89840000.0,102330000.0,nan,106250000.0,1.1,9.27,0.19,1.53,nan,nan
AMNB,"American National Bankshares, Inc.",Finance,Major Banks,n/a,33.89,375522000.0,20.29,10.73,4.01,4.73,1.2,5.23,nan,19.61,41.55,0.73,5.93,79350000.0,8.51,nan,72470000.0,nan,1.66,nan,54910000.0,4.93,94640000.0,nan,nan,28.0,26690000.0,nan,1.37,11140000.0,1.08,3.16,1.0,2.97,3.15,58.48
AOBC,American Outdoor Brands Corporation,Capital Goods,Ordnance And Accessories,n/a,5.8,319063000.0,38.54,6.47,0.53,0.51,0.72,0.83,5.71,1.39,5.8,3.01,1.99,623110000.0,11.41,nan,226230000.0,90430000.0,0.15,nan,30730000.0,0.56,232390000.0,52.45,1.87,8.08,17670000.0,-16649999.999999998,0.63,54820000.0,nan,nan,nan,nan,nan,0.0
APEI,"American Public Education, Inc.",Consumer Services,Other Consumer Services,2007,23.68,377279000.0,19.11,19.43,-16.29,1.28,1.2,0.57,3.48,6.98,10.63,5.37,6.6,293920000.0,17.84,nan,185220000.0,47880000.0,1.23,-23.8,219130000.0,13.65,11140000.0,3.5,5.69,19.58,48330000.0,29190000.0,0.54,16050000.0,nan,nan,nan,nan,nan,0.0
AMRB,American River Bankshares,Finance,Major Banks,n/a,13.42,79103000.0,16.75,12.64,1.01,3.44,0.97,3.36,nan,20.41,28.58,0.69,6.15,23020000.0,3.95,nan,21980000.0,nan,0.8,0.6,19760000.0,3.38,18690000.0,nan,nan,13.83,9490000.0,nan,0.15,5900000.0,0.28,2.09,0.2,1.49,nan,25.0
AMSWA,"American Software, Inc.",Technology,Computer Software: Prepackaged Software,n/a,14.99,465640000.0,70.38,55.0,5.47,4.28,4.07,3.5,42.28,6.05,5.03,2.13,5.72,108690000.0,3.5,nan,56740000.0,9010000.0,0.21,-16.8,86310000.0,2.76,2730000.0,2.39,2.6,3.65,24380000.0,7770000.0,0.48,29530000.0,0.44,2.79,0.44,2.94,3.89,209.52
AMSC,American Superconductor Corporation,Consumer Durables,Metal Fabrications,1991,7.48,159593000.0,5.52,-11.75,-0.26,2.78,2.04,1.56,-5.95,48.73,-34.24,-12.0,44.26,57370000.0,2.81,nan,14020000.0,-15040000.0,1.34,nan,73950000.0,3.43,3770000.0,4.81,3.5,3.64,43730000.0,4380000.0,0.74,21570000.0,nan,nan,nan,nan,nan,0.0
AMWD,American Woodmark Corporation,Basic Industries,Forest Products,1986,82.27,1410000000.0,16.66,10.2,1.38,0.86,2.16,1.27,8.9,5.22,8.83,5.63,13.61,1640000000.0,96.0,nan,346470000.0,234250000.0,5.0,8.5,71550000.0,4.23,746610000.0,114.66,1.76,38.49,200520000.0,180610000.0,2.64,16920000.0,nan,nan,nan,nan,nan,0.0
CRMT,"America&#39;s Car-Mart, Inc.",Consumer Durables,Automotive Aftermarket,n/a,85.96,573983000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AMSF,"AMERISAFE, Inc.",Finance,Property-Casualty Insurers,2005,68.33,1317000000.0,17.41,21.32,1.97,3.51,2.93,3.17,12.62,20.21,24.85,3.73,16.94,375140000.0,19.51,nan,114070000.0,94170000.0,3.92,5.5,121390000.0,6.29,nan,0.13,2.0,23.3,100850000.0,106570000.0,0.55,19300000.0,1.0,1.46,0.94,1.39,1.26,23.98
ASRV,AmeriServ Financial Inc.,Finance,Major Banks,n/a,4.17,72319000.0,9.27,nan,nan,1.42,0.71,3.08,nan,15.58,19.64,0.67,7.99,50880000.0,2.88,nan,50320000.0,nan,0.449,2.8,28140000.0,1.62,112920000.0,nan,nan,5.84,8210000.000000001,nan,0.38,17380000.0,0.1,2.41,0.09,2.02,1.47,18.89
AMGN,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1983,206.7,123730000000.0,16.38,13.18,2.4,5.25,11.51,5.65,10.97,33.78,43.05,9.98,61.92,23560000000.0,37.55,nan,19650000000.0,12130000000.0,12.6,-5.1,21760000000.0,36.28,31110000000.0,288.23,2.89,17.93,9730000000.0,7460000000.0,0.8,599700000.0,5.8,2.78,5.54,2.7,2.36,43.83
FOLD,"Amicus Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2007,9.56,2378000000.0,nan,-8.57,-0.03,18.1,3.96,15.3,-5.36,0.0,-288.86,-27.21,-76.1,131419999.99999999,0.63,nan,76840000.0,-375190000.0,-2.13,nan,575660000.0,2.26,188000000.0,31.33,7.09,2.36,-330470000.0,-199750000.0,1.7,254630000.0,nan,nan,nan,nan,nan,0.0
AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,1998,8.75,2117000000.0,42.05,20.53,56.05,0.53,1.17,0.75,3.95,1.31,5.15,2.97,3.03,4019999999.9999995,16.77,nan,710570000.0,762140000.0,0.21,nan,551440000.0,2.3,1420000000.0,77.66,1.46,7.54,625960000.0,88520000.0,1.64,239700000.0,nan,nan,nan,nan,nan,0.0
AMPH,"Amphastar Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,22.17,1026000000.0,19.82,23.35,2.71,3.17,2.64,3.13,52.59,16.33,0.58,0.22,12.78,324070000.0,6.96,nan,106980000.0,19290000.0,1.1,nan,123210000.0,2.61,67220000.0,15.55,2.81,8.21,73410000.0,-29430000.0,1.06,47230000.0,nan,nan,nan,nan,nan,0.0
ASYS,"Amtech Systems, Inc.",Technology,Industrial Machinery/Components,n/a,5.31,76186000.0,nan,18.41,4.97,0.46,0.88,0.2,3.85,-9.08,4.25,3.01,-0.29,164310000.0,11.45,nan,55160000.0,8500000.0,-1.04,-58.8,49110000.0,3.44,5640000.0,6.51,3.34,6.07,27810000.0,15640000.0,2.03,14270000.0,nan,nan,nan,nan,nan,0.0
AMRS,"Amyris, Inc.",Basic Industries,Major Chemicals,2010,3.82,409140000.0,nan,nan,nan,5.09,nan,5.72,-4.23,-262.81,-141.88,-43.98,nan,80420000.0,1.33,nan,-27180000.0,-108820000.0,-3.522,nan,45350000.0,0.61,209910000.0,nan,0.5,-2.43,nan,nan,1.63,103060000.0,nan,nan,nan,nan,nan,0.0
ADI,"Analog Devices, Inc.",Technology,Semiconductors,n/a,108.21,40335000000.0,27.71,nan,nan,6.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.54,nan,2.16,1.97,2.1,1.97,2.32,51.78
ANAB,"AnaptysBio, Inc.",Health Care,Major Pharmaceuticals,2017,40.19,1099000000.0,nan,-7.18,nan,109.95,2.45,65.75,-7.51,0.0,-879.79,-13.99,-21.54,10000000.0,0.38,nan,-51200000.0,-87540000.0,-3.01,nan,422220000.0,15.61,6710000.0,1.5,14.07,16.58,-58770000.0,-33820000.0,1.36,27050000.0,nan,nan,nan,nan,nan,0.0
AVXL,Anavex Life Sciences Corp.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,2.62,137944000.0,nan,-4.09,nan,nan,7.66,nan,nan,0.0,0.0,-73.44,-136.88,nan,nan,nan,nan,nan,-0.598,nan,21260000.0,0.4,nan,nan,5.03,0.34,-20050000.0,-9750000.0,2.07,52650000.0,nan,nan,nan,nan,nan,0.0
ANGI,ANGI Homeservices Inc.,Consumer Services,Advertising,n/a,7.81,3973000000.0,52.55,65.25,1.87,3.23,2.97,3.26,18.19,6.53,10.9,4.81,6.57,1230000000.0,2.47,nan,1080000000.0,220410000.0,0.15,-69.6,380560000.0,0.75,384900000.0,28.14,2.21,2.63,253160000.0,204370000.0,1.65,85990000.0,nan,nan,nan,nan,nan,0.0
ANGO,"AngioDynamics, Inc.",Health Care,Medical/Dental Instruments,2004,18.31,662785000.0,10.88,44.45,4.71,2.45,1.09,2.1,22.83,22.67,-0.39,-0.09,-1.93,270630000.0,7.22,nan,156000000.0,24840000.0,1.63,nan,227640000.0,6.11,131910000.0,21.45,4.3,16.34,37440000.0,46640000.0,0.7,37280000.0,nan,nan,nan,nan,nan,0.0
ANIP,"ANI Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,65.33,783892000.0,44.81,10.91,4.21,3.64,3.71,4.29,10.65,8.14,20.39,6.29,8.91,215070000.0,18.29,nan,136050000.0,86670000.0,1.45,137.1,40590000.0,3.41,192640000.0,92.77,1.01,17.48,54590000.0,23590000.0,1.92,12090000.0,nan,nan,nan,nan,nan,0.0
ANIK,Anika Therapeutics Inc.,Health Care,Medical/Dental Instruments,n/a,56.0,769775000.0,27.38,41.07,3.27,7.07,3.07,5.98,15.53,26.87,33.08,8.14,11.76,108880000.0,7.7,nan,74280000.0,41950000.0,2.04,-6.5,141450000.0,10.26,23070000.0,9.19,18.28,18.2,34790000.0,29900000.0,1.05,13780000.0,nan,nan,nan,nan,nan,0.0
ANIX,"Anixa Biosciences, Inc.",Health Care,Medical Specialities,n/a,3.89,82597000.0,nan,-4.57,nan,134.85,12.57,123.51,-4.45,0.0,nan,-145.35,-303.96,nan,0.03,nan,nan,-17020000.0,-0.958,nan,6570000.0,0.33,nan,nan,4.7,0.33,-4960000.0,1370000.0,1.32,20100000.0,nan,nan,nan,nan,nan,0.0
ATRS,"Antares Pharma, Inc.",Health Care,Medical/Dental Instruments,n/a,3.19,513645000.0,nan,19.69,-0.5,5.81,12.35,5.84,-47.87,-4.03,-15.43,-9.32,-10.78,88410000.0,0.55,nan,32490000.000000004,-10790000.0,-0.022,nan,40170000.0,0.25,42840000.0,103.11,3.46,0.25,-18420000.0,-24170000.0,1.24,163060000.0,nan,nan,nan,nan,nan,0.0
APLS,"Apellis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017,28.22,1815000000.0,nan,-6.83,nan,nan,11.4,nan,nan,0.0,0.0,-39.66,-99.89,nan,nan,nan,nan,nan,-3.32,nan,289130000.0,4.54,13490000.0,8.48,8.66,2.5,-153080000.0,-87370000.0,nan,63700000.0,nan,nan,nan,nan,nan,0.0
APOG,"Apogee Enterprises, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a,36.18,950964000.0,21.59,10.02,0.81,0.67,1.96,0.89,11.09,3.22,4.77,3.91,9.07,1420000000.0,51.87,nan,293560000.0,114680000.0,1.66,0.5,20620000.0,0.78,341230000.0,70.36,1.83,18.28,61340000.0,-25430000.0,1.81,26520000.0,0.7,1.9,0.67,1.87,1.18,39.82
APEN,"Apollo Endosurgery, Inc.",Health Care,Medical/Dental Instruments,n/a,3.35,76400000.0,nan,-2.44,nan,1.35,4.24,1.58,-3.48,-69.89,-57.28,-21.97,-108.01,56790000.0,2.59,nan,33189999.999999996,-25770000.0,-1.811,nan,22920000.0,1.04,36200000.0,200.69,2.24,0.82,-19630000.0,-13580000.0,0.87,21930000.0,nan,nan,nan,nan,nan,0.0
AINV,Apollo Investment Corporation,n/a,n/a,2004,16.43,1110000000.0,13.85,8.99,2.98,4.3,0.86,9.4,nan,31.99,74.8,4.57,6.15,258000000.0,3.7,nan,255080000.0,nan,1.18,79.8,30570000.0,0.45,1350000000.0,104.56,1.16,19.0,-39830000.0,87300000.0,1.19,67790000.0,1.8,11.01,1.8,11.03,11.67,151.26
AMEH,"Apollo Medical Holdings, Inc.",Consumer Services,Professional Services,n/a,19.45,686761000.0,nan,54.66,nan,nan,3.57,1.83,9.83,1.94,14.95,8.64,11.57,499120000.0,14.73,nan,158780000.0,92800000.0,0.26,33.1,53880000.0,1.5,59420000.0,14.65,2.14,5.35,-9940000.0,-13400000.0,nan,35900000.0,nan,nan,nan,nan,nan,nan
APPF,"AppFolio, Inc.",Technology,Computer Software: Prepackaged Software,2015,98.58,3331000000.0,99.04,168.71,4.41,15.06,28.17,15.27,188.38,15.85,5.44,4.3,31.98,221210000.0,6.5,nan,117620000.0,17930000.0,0.99,209.8,38940000.0,1.14,71660000.0,60.62,1.53,3.47,33030000.0,15810000.0,1.43,16360000.0,nan,nan,nan,nan,nan,0.0
APPN,Appian Corporation,Technology,Computer Software: Prepackaged Software,2017,57.65,3763000000.0,nan,-165.71,nan,15.57,65.1,15.06,-70.13,-23.12,-22.72,-18.12,-124.37,241650000.0,3.79,nan,141820000.0,-51900000.0,-0.88,nan,81100000.0,1.25,3670000.0,6.36,1.33,0.89,4220000.0,-27690000.0,1.39,31510000.0,nan,nan,nan,nan,nan,0.0
AAPL,Apple Inc.,Technology,Computer Manufacturing,1980,208.39,945367000000.0,17.76,16.36,1.84,3.65,9.83,3.64,12.32,21.5,24.87,11.99,52.69,259029999999.99997,55.17,nan,101840000000.0,76540000000.0,11.78,-12.8,94610000000.0,20.94,108420000000.0,112.4,1.5,21.29,69000000000.0,44850000000.0,1.08,4520000000.0,3.08,1.48,2.96,1.44,1.65,25.13
ARCI,"Appliance Recycling Centers of America, Inc.",Consumer Services,Home Furnishings,n/a,4.25,7202000.0,nan,nan,nan,0.22,0.4,0.26,-2.1,-18.33,-24.54,-14.65,-29.47,33400000.0,20.18,nan,11050000.0,-4210000.0,-3.701,nan,1370000.0,0.81,3000000.0,16.45,0.72,10.76,nan,2260000.0,1.21,1690000.0,nan,nan,nan,nan,nan,0.0
APDN,Applied DNA Sciences Inc,Consumer Services,Other Consumer Services,n/a,0.296,12591000.0,nan,-2.24,nan,2.56,nan,2.81,-1.34,-221.4,-218.38,-139.76,nan,4910000.0,0.14,nan,2700000.0,-10280000.0,-0.322,nan,nan,0.01,2220000.0,nan,0.81,-0.05,-7590000.0,-4230000.0,1.91,43190000.0,nan,nan,nan,nan,nan,0.0
AGTC,Applied Genetic Technologies Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,3.27,59784000.0,35.0,-1.5,nan,1.28,0.68,-0.63,-18.16,4.06,0.67,0.17,1.97,46700000.0,2.57,nan,8820000.0,1620000.0,0.094,nan,89230000.0,4.91,nan,nan,10.88,4.86,-22660000.0,-2500000.0,3.74,18170000.0,nan,nan,nan,nan,nan,0.0
AMAT,"Applied Materials, Inc.",Technology,Semiconductors,1972,48.57,45735000000.0,15.66,14.87,1.94,3.02,5.64,3.02,11.23,20.05,24.29,12.55,40.69,15160000000.0,15.95,nan,7820000000.0,4070000000.0000005,3.16,-43.8,3560000000.0,3.86,5310000000.0,65.45,2.65,8.79,3500000000.0,2180000000.0,1.63,923750000.0,0.84,1.75,0.82,1.72,1.54,25.8
AAOI,"Applied Optoelectronics, Inc.",Technology,Semiconductors,2013,8.86,182263000.0,nan,-23.33,-0.69,0.87,0.58,1.1,-11.48,-16.22,-22.6,-6.15,-10.44,210530000.0,10.62,nan,87770000.0,-20210000.0,-1.73,nan,81070000.0,4.05,137900000.0,44.24,2.95,15.62,3120000.0,-48690000.0,2.78,20030000.0,nan,nan,nan,nan,nan,0.0
AREX,Approach Resources Inc.,Energy,Oil & Gas Production,2007,0.1862,16390999.999999998,nan,-0.65,-0.13,0.18,0.03,4.81,9.0,-38.0,-9.1,-0.47,-5.88,88900000.0,0.94,nan,83980000.0,47480000.0,-0.359,nan,7200000.0,0.08,418540000.0,74.93,0.05,6.15,13330000.0,nan,2.94,93660000.0,nan,nan,nan,nan,nan,0.0
APVO,Aptevo Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,0.68,30667000.0,nan,-0.71,nan,1.15,1.17,1.28,-0.71,-195.99,-188.52,-40.08,-126.57,26550000.0,0.9,nan,-23530000.0,-47700000.0,-1.762,nan,20960000.0,0.47,24380000.0,93.07,2.63,0.58,-48170000.0,-27120000.0,2.5,45100000.0,nan,nan,nan,nan,nan,0.0
APTX,Aptinyx Inc.,Health Care,Major Pharmaceuticals,2018,3.37,116814000.0,nan,-1.72,nan,30.77,0.93,-2.13,0.14,0.0,nan,-23.75,-38.0,3800000.0,0.11,nan,-42210000.0,-59080000.0,-1.692,nan,124890000.0,3.71,nan,nan,26.89,3.72,-53170000.0,-35390000.0,nan,33660000.0,nan,nan,nan,nan,nan,0.0
APTO,"Aptose Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,2.38,129551999.99999999,nan,-4.31,nan,nan,3.83,nan,-5.09,0.0,0.0,-41.06,-92.87,nan,nan,nan,nan,-18750000.0,-0.594,nan,35380000.0,0.64,1710000.0,5.06,11.27,0.61,-20110000.0,-8900000.0,1.88,55450000.0,nan,nan,nan,nan,nan,0.0
AQMS,"Aqua Metals, Inc.",Basic Industries,Metal Fabrications,2015,1.99,110509000.0,nan,97.0,-0.08,26.56,1.71,22.93,-2.76,0.0,-922.84,-27.94,-66.0,4160000.0,0.1,nan,-18310000.0,-34570000.0,-1.042,nan,27310000.0,0.48,10490000.0,16.23,3.54,1.14,-25970000.0,-18560000.0,1.14,56960000.0,nan,nan,nan,nan,nan,0.0
AQB,"AquaBounty Technologies, Inc.",n/a,n/a,n/a,2.74,60063000.0,nan,-5.79,nan,nan,2.02,346.56,-5.08,0.0,nan,-22.9,-44.38,nan,0.01,nan,nan,-10770000.0,-0.855,nan,10410000.0,0.48,5070000.0,17.06,5.17,1.38,-9690000.0,-7200000.0,nan,21610000.0,nan,nan,nan,nan,nan,nan
AQST,"Aquestive Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2018,3.85,93099000.0,nan,-1.77,nan,1.73,nan,2.2,-2.36,-119.15,-98.99,-73.85,nan,53860000.0,2.19,nan,46440000.0,-50210000.0,-2.605,nan,22160000.0,0.89,47430000.0,nan,1.59,-0.99,-49130000.0,-28110000.0,nan,25030000.0,nan,nan,nan,nan,nan,0.0
ARAV,"Aravive, Inc.",Health Care,Major Pharmaceuticals,2014,5.85,66355999.99999999,nan,-2.19,nan,10.84,1.26,4.81,-1.25,0.0,-400.95,-20.87,-107.14,6120000.0,0.62,nan,-7200000.0,-23510000.0,-6.65,nan,48380000.0,4.29,11500000.0,21.75,11.28,4.68,-22570000.0,-7610000.0,2.32,11290000.0,nan,nan,nan,nan,nan,0.0
ARCW,"ARC Group Worldwide, Inc.",Capital Goods,Metal Fabrications,n/a,0.16,3740000.0,nan,nan,nan,0.04,0.18,0.56,11.18,-15.78,-6.9,-4.25,-36.55,86210000.0,3.69,nan,5550000.0,4350000.0,-0.583,nan,nan,0.01,45160000.0,216.15,1.39,0.89,nan,2530000.0,0.49,23380000.0,nan,nan,nan,nan,nan,0.0
ABIO,"ARCA biopharma, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,5.3,7787000.0,nan,-0.51,nan,nan,0.85,nan,0.35,0.0,0.0,-39.59,-67.98,nan,nan,nan,nan,-6460000.0,-6.67,nan,9970000.0,6.85,nan,0.41,8.61,6.31,-5670000.0,-3670000.0,nan,1460000.0,nan,nan,nan,nan,nan,nan
RKDA,"Arcadia Biosciences, Inc.",Basic Industries,Agricultural Chemicals,2015,8.2,50466000.0,nan,-3.63,-0.17,42.95,6.04,27.45,-1.84,0.0,nan,-39.07,-55.69,1180000.0,0.24,nan,-5270000.0,-17520000.0,-0.94,nan,20030000.0,3.2,2200000.0,26.59,5.29,1.32,-15140000.0,-9300000.0,-4.01,4780000.0,nan,nan,nan,nan,nan,0.0
ARCB,ArcBest Corporation,Transportation,Trucking Freight/Courier Services,n/a,29.46,759484000.0,9.3,9.57,2.22,0.25,1.02,0.26,3.68,2.77,3.72,4.68,12.09,3080000000.0,120.31,nan,285490000.0,221680000.0,3.2,nan,299390000.0,11.73,355070000.0,47.78,1.38,29.12,216250000.0,130990000.00000001,2.03,25520000.0,0.32,1.08,0.32,1.1,1.0,10.03
ACGL,Arch Capital Group Ltd.,Finance,Property-Casualty Insurers,n/a,40.13,16532000000.0,13.48,13.88,1.18,2.64,1.65,3.11,11.98,20.48,24.47,2.87,11.67,6260000000.0,15.58,nan,1760000000.0,1620000000.0,3.03,92.5,1680000000.0,4.18,2830000000.0,23.91,1.97,24.74,1770000000.0,698000000.0,0.82,404990000.0,nan,nan,nan,nan,nan,0.0
FUV,"Arcimoto, Inc.",Consumer Non-Durables,Motor Vehicles,2017,3.32,60656000.0,nan,-10.65,nan,nan,11.26,nan,-4.98,0.0,nan,-63.02,-161.34,nan,0.0,nan,nan,-12750000.0,-0.864,nan,1250000.0,0.07,4630000.0,86.14,1.22,0.29,-14200000.0,-10040000.0,nan,18380000.0,nan,nan,nan,nan,nan,0.0
ARCE,Arco Platform Limited,Consumer Services,Other Consumer Services,2018,48.17,2460000000.0,939.41,50.43,18.8,nan,7.97,nan,nan,-18.28,0.0,3.64,-11.54,nan,nan,nan,300240000.0,nan,0.05,81.7,nan,nan,nan,1.97,5.19,6.01,nan,nan,nan,23690000.0,nan,nan,nan,nan,nan,0.0
ARCT,Arcturus Therapeutics Ltd.,n/a,n/a,2013,11.39,145881000.0,nan,nan,nan,5.72,6.75,4.66,-10.37,-50.32,-47.63,-13.17,-65.12,25500000.0,2.51,nan,-1230000.0,-11470000.0,-1.26,nan,55840000.0,3.91,16030000.000000002,74.16,3.86,1.65,-8630000.0,-14060000.0,3.2,13120000.0,nan,nan,nan,nan,nan,0.0
ARDX,"Ardelyx, Inc.",Health Care,Major Pharmaceuticals,2014,5.38,311492000.0,nan,-4.13,-0.11,nan,4.54,nan,-3.01,0.0,nan,-34.59,-89.3,nan,0.0,nan,2140000.0,-98750000.0,-1.66,nan,123940000.0,1.97,55350000.0,80.66,7.79,1.09,-90190000.0,-51710000.0,2.81,62800000.0,nan,nan,nan,nan,nan,0.0
ARNA,"Arena Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2000,51.86,2580000000.0,4.4,-9.01,-0.3,3.17,2.15,1.97,2.71,72.84,72.44,38.36,67.41,814300000.0,16.45,nan,-97060000.0,593290000.0,11.76,nan,1010000000.0,20.19,58840000.0,4.9,36.51,24.11,617830000.0,397230000.0,1.15,49830000.0,nan,nan,nan,nan,nan,0.0
ARCC,Ares Capital Corporation,n/a,n/a,2004,18.71,8031000000.000001,10.35,10.34,3.35,5.57,1.09,9.42,nan,53.81,74.27,5.12,10.6,1440000000.0,3.38,nan,1340000000.0,nan,1.82,-21.3,572000000.0,1.34,6190000000.0,83.95,2.11,17.25,-703000000.0,415920000.0,0.54,426720000.0,1.6,8.48,1.58,8.46,9.4,86.81
ARDS,Aridis Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2018,11.38,104540000.0,nan,-3.68,nan,30.43,8.75,27.95,-3.44,0.0,-820.96,-110.26,-272.2,3440000.0,0.48,nan,-20240000.0,-27880000.0,-4.19,nan,8520000.0,0.96,nan,nan,2.66,1.34,-29260000.0,-19230000.0,nan,8910000.0,nan,nan,nan,nan,nan,0.0
ARKR,Ark Restaurants Corp.,Consumer Services,Restaurants,n/a,20.02,70328000.0,16.75,nan,nan,0.44,1.63,0.58,7.82,2.63,4.43,5.1,10.16,161230000.0,46.47,nan,42760000.0,11950000.0,1.2,49.1,5580000.0,1.59,27150000.0,60.89,0.76,12.37,8750000.0,4600000.0,0.63,3500000.0,1.0,4.96,1.0,4.98,4.4,83.33
ARQL,"ArQule, Inc.",Health Care,Major Pharmaceuticals,1996,9.1,1132000000.0,nan,-25.43,-3.14,118.55,7.0,101.44,-29.69,0.0,-342.33,-17.21,-35.44,9550000.0,0.09,nan,-2950000.0,-32610000.0,-0.31,nan,179120000.0,1.49,15780000.0,9.77,12.54,1.34,-26040000.0,-15340000.0,2.44,120260000.0,nan,nan,nan,nan,nan,0.0
AROW,Arrow Financial Corporation,Finance,Major Banks,n/a,31.88,462585000.0,12.95,nan,nan,4.16,1.62,5.35,nan,32.08,41.03,1.22,13.12,111250000.0,7.69,nan,110360000.0,nan,2.46,-8.2,62700000.0,4.32,195340000.0,nan,nan,19.61,42020000.0,nan,0.72,14520000.0,1.04,3.23,1.03,3.23,3.18,41.97
ARWR,"Arrowhead Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,33.55,3263000000.0,71.19,-180.21,6.09,23.86,14.41,21.42,65.14,33.28,29.53,11.22,27.8,136760000.0,1.49,nan,16140000.0,44970000.0,0.48,nan,236900000.0,2.49,nan,nan,2.81,2.38,156540000.0,108790000.0,1.53,95300000.0,nan,nan,nan,nan,nan,0.0
ARTNA,Artesian Resources Corporation,Public Utilities,Water Supply,n/a,36.42,328959000.0,23.21,nan,nan,4.05,2.13,5.82,13.69,17.52,29.45,2.86,9.41,81300000.0,8.78,nan,39200000.0,34560000.0,1.53,-3.8,nan,0.02,143780000.0,93.06,0.25,16.65,25450000.0,-20000000.0,0.34,8400000.0,0.98,2.7,0.97,2.69,2.98,63.35
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",Capital Goods,Industrial Machinery/Components,n/a,2.0528,8895000.0,nan,nan,nan,0.47,0.73,0.79,-8.66,-16.46,-14.94,-8.05,-22.84,18940000.0,4.46,nan,3510000.0,-1730000.0,-0.747,nan,nan,0.0,6080000.0,49.87,1.95,2.84,-1210000.0,nan,1.44,4290000.0,nan,nan,nan,nan,nan,0.0
ASNA,"Ascena Retail Group, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a,0.21,40014000.0,nan,-0.58,-0.02,0.01,0.08,0.19,3.19,-4.11,0.88,1.04,-38.24,6570000000.0,33.35,nan,3790000000.0,399200000.0,-1.372,nan,100800000.0,0.52,1340000000.0,262.34,1.38,2.62,103000000.0,-143700000.0,0.82,197800000.0,nan,nan,nan,nan,nan,0.0
